 7.23475380e-04  6.41810032e-03  7.23475380e-04  4.99994441e-08  7.23475380e-04  4.39990320e-05  7.23475380e-04  4.39990320e-05 
 7.33475380e-04  6.49627525e-03  7.33475380e-04  4.99994445e-08  7.33475380e-04  4.39990320e-05  7.33475380e-04  4.39990320e-05 
 7.43475380e-04  6.57418639e-03  7.43475380e-04  4.99994439e-08  7.43475380e-04  4.39990320e-05  7.43475380e-04  4.39990320e-05 
 7.53475380e-04  6.65183464e-03  7.53475380e-04  4.99994439e-08  7.53475380e-04  4.39990320e-05  7.53475380e-04  4.39990320e-05 
 7.63475380e-04  6.72922087e-03  7.63475380e-04  4.99994432e-08  7.63475380e-04  4.39990320e-05  7.63475380e-04  4.39990320e-05 
 7.73475380e-04  6.80634599e-03  7.73475380e-04  4.99994438e-08  7.73475380e-04  4.39990320e-05  7.73475380e-04  4.39990320e-05 
 7.83475380e-04  6.88321086e-03  7.83475380e-04  4.99994439e-08  7.83475380e-04  4.39990320e-05  7.83475380e-04  4.39990320e-05 
 7.93475380e-04  6.95981636e-03  7.93475380e-04  4.99994441e-08  7.93475380e-04  4.39990320e-05  7.93475380e-04  4.39990320e-05 
 8.03475380e-04  7.03616337e-03  8.03475380e-04  4.99994429e-08  8.03475380e-04  4.39990320e-05  8.03475380e-04  4.39990320e-05 
 8.13475380e-04  7.11225277e-03  8.13475380e-04  4.99994442e-08  8.13475380e-04  4.39990320e-05  8.13475380e-04  4.39990320e-05 
 8.23475380e-04  7.18808541e-03  8.23475380e-04  4.99994430e-08  8.23475380e-04  4.39990320e-05  8.23475380e-04  4.39990320e-05 
 8.33475380e-04  7.26366217e-03  8.33475380e-04  4.99994430e-08  8.33475380e-04  4.39990320e-05  8.33475380e-04  4.39990320e-05 
 8.43475380e-04  7.33898392e-03  8.43475380e-04  4.99994438e-08  8.43475380e-04  4.39990320e-05  8.43475380e-04  4.39990320e-05 
 8.53475380e-04  7.41405150e-03  8.53475380e-04  4.99994432e-08  8.53475380e-04  4.39990320e-05  8.53475380e-04  4.39990320e-05 
 8.63475380e-04  7.48886579e-03  8.63475380e-04  4.99994443e-08  8.63475380e-04  4.39990320e-05  8.63475380e-04  4.39990320e-05 
 8.73475380e-04  7.56342762e-03  8.73475380e-04  4.99994445e-08  8.73475380e-04  4.39990320e-05  8.73475380e-04  4.39990320e-05 
 8.83475380e-04  7.63773787e-03  8.83475380e-04  4.99994438e-08  8.83475380e-04  4.39990320e-05  8.83475380e-04  4.39990320e-05 
